submission_id,QUD,RT,age,choice_options_1,choice_options_2,choice_options_3,column_number,comments,condition,correct,education,endTime,expected,experiment_id,gender,languages,prolific_id,question,response,row_number,sentence_chunk_1,sentence_chunk_2,sentence_chunk_3,sentence_chunk_4,situation,situation_number,startDate,startTime,stimulus,timeSpent,trial_name,trial_number
11533,,18265,18,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,Almost half of the students received a full score.,12|12|3|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 3, 0, 0]}], ""number"" => 1, ""sequence"" => [""ACCCD"", ""ACCDD"", ""AACDD"", ""AACCD"", ""ABCDD"", ""ABCCD""], ""truth_table"" => []}",1,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.34965,main_trials,1
11533,,36716,18,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,Most of the students got most of the questions right.,12|12|9|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 3, 3]}], ""number"" => 15, ""sequence"" => [""ABBBC"", ""ABBCC"", ""AABCC"", ""AABBC""], ""truth_table"" => []}",15,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,5.34965,main_trials,2
11533,,19738,18,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,60% of students received a score of 3 or higher,3|3|3|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [3, 3, 3, 0, 0]}], ""number"" => 5, ""sequence"" => [""CCCDD"", ""CCCCD""], ""truth_table"" => []}",5,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.34965,main_trials,3
11533,,35211,18,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,The majority of the students received a score of 8/12 or higher,12|12|9|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 0, 0]}], ""number"" => 8, ""sequence"" => [""ABBBD"", ""ABBDD"", ""AABDD"", ""ABBBD"", ""ABBCD"", ""AABCD""], ""truth_table"" => []}",8,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.34965,main_trials,4
11533,,13634,18,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,None of the students received a full score,9|9|9|9|9,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\t\t\t\t\t'}], ""number"" => 17, ""sequence"" => [""BBBBB""], ""truth_table"" => []}",17,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,5.34965,main_trials,5
11533,,19992,18,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,The majority of the students got no questions right.,9|9|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 0, 0, 0]}], ""number"" => 3, ""sequence"" => [""BDDDD"", ""BBDDD"", ""BCDDD""], ""truth_table"" => []}",3,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.34965,main_trials,6
11533,,18738,18,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,The majority of the students got 75% or higher,9|9|9|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 9, 0, 0]}], ""number"" => 7, ""sequence"" => [""BBBDD"", ""BBBBD"", ""BBBCD""], ""truth_table"" => []}",7,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.34965,main_trials,7
11533,,14971,18,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,None of the students received lower than a 3,12|12|3|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 3, 3, 3]}], ""number"" => 13, ""sequence"" => [""ACCCC"", ""AACCC"", ""ABCCC""], ""truth_table"" => []}",13,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,5.34965,main_trials,8
11533,,16664,18,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,The majority of students received a score of 0,12|12|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 0, 0, 0]}], ""number"" => 4, ""sequence"" => [""ADDDD"", ""AADDD"", ""ABDDD"", ""ACDDD""], ""truth_table"" => []}",4,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.34965,main_trials,9
11533,,20559,18,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,All of the students got a score of 0,0|0|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [0, 0, 0, 0, 0]}], ""number"" => 10, ""sequence"" => [""DDDDD""], ""truth_table"" => []}",10,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.34965,main_trials,10
11533,,39724,18,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882224176,placeholder,80,female,English,5db6e588867c22000dfffa54,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,Only 3 students received a perfect score,12|12|12|9|9,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\f\t\t'}], ""number"" => 19, ""sequence"" => [""AAABB"", ""AAAAB""], ""truth_table"" => []}",19,Fri Jan 24 2020 11:05:03 GMT-0500 (EST),1579881903197,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,5.34965,main_trials,11
11534,,37227,20,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all students had identical answers showing lack of individuality,12|12|12|12|12,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\f\f\f'}], ""number"" => 20, ""sequence"" => [""AAAAA""], ""truth_table"" => []}",20,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,7.158433333333333,main_trials,1
11534,,65726,20,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,over half of students passed with 90 percent,12|12|9|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 0, 0]}], ""number"" => 8, ""sequence"" => [""ABBBD"", ""ABBDD"", ""AABDD"", ""ABBBD"", ""ABBCD"", ""AABCD""], ""truth_table"" => []}",8,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7.158433333333333,main_trials,2
11534,,16707,20,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,None of the students achieved full marks,9|9|9|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 9, 3, 3]}], ""number"" => 14, ""sequence"" => [""BBBCC"", ""BBBBC""], ""truth_table"" => []}",14,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,7.158433333333333,main_trials,3
11534,,20672,20,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all students passed with a 90% mark,9|9|9|9|9,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\t\t\t\t\t'}], ""number"" => 17, ""sequence"" => [""BBBBB""], ""truth_table"" => []}",17,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,7.158433333333333,main_trials,4
11534,,45393,20,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,no students failed,12|12|9|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 3, 3]}], ""number"" => 15, ""sequence"" => [""ABBBC"", ""ABBCC"", ""AABCC"", ""AABBC""], ""truth_table"" => []}",15,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,7.158433333333333,main_trials,5
11534,,20196,20,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all students achieved 90% or more,12|12|9|9|9,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\t\t\t'}], ""number"" => 18, ""sequence"" => [""ABBBB"", ""AABBB""], ""truth_table"" => []}",18,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,7.158433333333333,main_trials,6
11534,,22158,20,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,over half of students achieved full marks,12|12|12|9|9,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\f\t\t'}], ""number"" => 19, ""sequence"" => [""AAABB"", ""AAAAB""], ""truth_table"" => []}",19,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,7.158433333333333,main_trials,7
11534,,22121,20,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,2/5 of students had all incorrect answers,12|12|12|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 12, 0, 0]}], ""number"" => 9, ""sequence"" => [""AAADD"", ""AAAAD"", ""AAABD"", ""AAACD""], ""truth_table"" => []}",9,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7.158433333333333,main_trials,8
11534,,36784,20,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,top achievers scored at least 90%,9|9|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 0, 0, 0]}], ""number"" => 3, ""sequence"" => [""BDDDD"", ""BBDDD"", ""BCDDD""], ""truth_table"" => []}",3,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7.158433333333333,main_trials,9
11534,,14390,20,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,over half of students had no marks,12|12|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 0, 0, 0]}], ""number"" => 4, ""sequence"" => [""ADDDD"", ""AADDD"", ""ABDDD"", ""ACDDD""], ""truth_table"" => []}",4,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7.158433333333333,main_trials,10
11534,,21429,20,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882605934,placeholder,80,female,english,5b901dce45cd3c0001003567,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,less than half achieved full marks,12|12|3|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 3, 3, 3]}], ""number"" => 13, ""sequence"" => [""ACCCC"", ""AACCC"", ""ABCCC""], ""truth_table"" => []}",13,Fri Jan 24 2020 16:09:36 GMT+0000 (Greenwich Mean Time),1579882176428,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,7.158433333333333,main_trials,11
11539,,43595,18,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1579882796121,placeholder,80,male,English,5d0a5d75754b2f001af88fd3,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,Only five students out of the entire school received perfect scores.,12|12|12|12|12,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\f\f\f'}], ""number"" => 20, ""sequence"" => [""AAAAA""], ""truth_table"" => []}",20,Fri Jan 24 2020 11:12:59 GMT-0500 (EST),1579882379206,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,6.948583333333334,main_trials,1
